StartTime: 2016-09-08 17:42:05.959
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	q0	q1	q2	q3 
36.114	99.6844	16.4136	51.1029	46.1400	0.62289	0.64276	0.40933	0.17685 
36.114	103.6340	16.5729	51.3556	46.1300	0.60037	0.66238	0.41736	0.16290 
36.130	107.3804	16.7542	51.6302	46.1300	0.57861	0.68015	0.42477	0.14944 
36.145	110.8301	16.9574	51.8884	46.1300	0.55835	0.69580	0.43137	0.13657 
36.161	113.5382	17.2046	51.9928	46.1200	0.54184	0.70743	0.43619	0.12500 
36.161	115.4169	17.5177	51.8994	46.1200	0.53113	0.71570	0.43872	0.11530 
36.161	116.7737	17.8583	51.7126	46.1200	0.52374	0.72162	0.44009	0.10690 
36.176	117.3944	18.2373	51.4325	46.1400	0.52106	0.72443	0.44022	0.10062 
36.192	117.5208	18.6493	51.0864	46.1300	0.52164	0.72507	0.43958	0.09567 
36.192	116.8781	19.1217	50.6415	46.1300	0.52722	0.72244	0.43790	0.09283 
36.239	116.0486	19.5117	50.1416	46.1300	0.53360	0.71921	0.43555	0.09088 
36.239	114.9774	19.9622	49.6582	46.1300	0.54178	0.71463	0.43332	0.08960 
36.239	113.9777	20.3687	49.1858	46.1100	0.54932	0.71039	0.43109	0.08835 
36.254	113.2800	20.5884	48.6969	46.1100	0.55444	0.70816	0.42834	0.08704 
36.270	112.3627	20.8356	48.2520	46.1200	0.56094	0.70462	0.42581	0.08661 
36.270	111.1542	21.0718	47.8674	46.1300	0.56918	0.69934	0.42346	0.08759 
36.286	109.6326	21.4014	47.4390	46.1200	0.57947	0.69226	0.42096	0.08881 
36.286	107.7704	21.7584	46.8896	46.1200	0.59167	0.68353	0.41772	0.09036 
36.286	105.4468	22.0990	46.3074	46.1200	0.60648	0.67242	0.41382	0.09344 
36.301	101.4917	22.4945	45.2582	46.1100	0.63092	0.65350	0.40616	0.09937 
36.317	96.7676	22.8790	44.0881	46.1200	0.65897	0.62973	0.39713	0.10681 
36.317	91.5491	23.2635	42.9730	46.1200	0.68860	0.60156	0.38794	0.11575 
36.332	85.9845	23.6481	41.8964	46.1300	0.71927	0.56985	0.37839	0.12561 
36.332	80.3979	24.1534	40.9131	46.1300	0.74847	0.53564	0.36984	0.13480 
36.348	75.0861	24.5929	39.9847	46.1200	0.77454	0.50192	0.36154	0.14334 
36.364	70.3345	24.7412	39.1443	46.1200	0.79636	0.47156	0.35260	0.15167 
36.364	65.7861	24.7083	38.4027	46.1200	0.81595	0.44196	0.34311	0.16049 
36.379	61.2653	24.6039	37.7765	46.1400	0.83414	0.41165	0.33344	0.16989 
36.395	56.7554	24.5490	37.3151	46.1400	0.85086	0.38013	0.32443	0.17969 
36.395	53.1903	24.2578	37.4579	46.1300	0.86243	0.35410	0.31705	0.19199 
36.410	50.8832	23.7964	38.0457	46.1200	0.86865	0.33664	0.31152	0.20456 
36.442	48.5815	23.9722	38.3588	46.1200	0.87473	0.31778	0.30945	0.21246 
36.442	45.4724	24.5874	38.3972	46.1100	0.88284	0.29196	0.30804	0.21881 
36.457	41.5997	25.4114	38.1830	46.1200	0.89240	0.26007	0.30588	0.22458 
36.473	37.6007	26.3892	37.7161	46.1400	0.90137	0.22708	0.30408	0.22830 
36.473	33.0908	27.5867	37.2107	46.1200	0.90976	0.18933	0.30292	0.23254 
36.473	28.8062	28.8281	36.6504	46.1200	0.91617	0.15317	0.30261	0.23587 
36.488	25.1477	30.2014	35.8539	46.1200	0.92050	0.12210	0.30453	0.23569 
36.488	22.8076	31.5527	34.8431	46.1200	0.92279	0.10226	0.30908	0.23071 
36.504	22.0660	32.2119	34.0576	46.1300	0.92386	0.09659	0.31201	0.22495 
36.520	21.9122	32.0416	33.2007	46.1400	0.91928	0.09766	0.31186	0.21933 
36.520	22.6428	32.0197	33.0469	46.1300	0.91898	0.10400	0.31293	0.21613 
36.535	23.8074	31.9812	33.1348	46.1100	0.91779	0.11319	0.31491	0.21375 
36.535	24.9884	32.0416	33.2776	46.1200	0.91623	0.12204	0.31772	0.21149 
36.551	26.1914	32.1021	33.4314	46.1200	0.91455	0.13110	0.32053	0.20920 
36.566	27.4274	32.1075	33.5797	46.1300	0.91272	0.14050	0.32303	0.20694 
36.566	28.5809	32.3273	33.7006	46.1300	0.91071	0.14868	0.32690	0.20404 
36.582	29.2731	33.8159	33.8983	46.1300	0.90695	0.14920	0.33966	0.19955 
36.598	29.9268	35.8099	34.1235	46.1300	0.90210	0.14774	0.35605	0.19382 
36.598	30.8386	38.0237	34.2224	46.1400	0.89661	0.14786	0.37408	0.18539 
36.613	32.2064	40.6604	33.9752	46.1400	0.89005	0.15125	0.39511	0.17108 
36.613	33.7335	43.8245	33.1403	46.1400	0.88254	0.15625	0.41876	0.14948 
36.644	35.4364	46.9995	31.9537	46.1500	0.87439	0.16388	0.44144	0.12393 
36.644	37.7161	49.4824	30.8112	46.1200	0.86618	0.17795	0.45901	0.09824 
36.660	41.3251	50.8228	30.5969	46.1200	0.85730	0.20166	0.47034	0.07751 
36.676	45.2417	51.7621	31.2012	46.1200	0.84760	0.22519	0.47989	0.06241 
36.676	48.8672	52.6355	32.1515	46.1200	0.83783	0.24478	0.48914	0.05075 
36.691	51.6193	53.4924	33.2391	46.1300	0.82947	0.25705	0.49796	0.04330 
36.691	52.7893	53.8715	33.9917	46.1300	0.82254	0.26038	0.50391	0.04083 
36.691	53.7506	54.2780	34.9585	46.1400	0.81906	0.26147	0.50891	0.04175 
36.707	54.6075	54.6240	35.8923	46.1300	0.81592	0.26212	0.51346	0.04300 
36.722	55.4150	54.9042	36.7328	46.1300	0.81314	0.26300	0.51736	0.04410 
36.722	55.8051	55.0250	37.1558	46.1300	0.81183	0.26334	0.51920	0.04480 
36.738	54.9591	54.9591	36.6779	46.1300	0.81409	0.25977	0.51740	0.04553 
36.738	53.9484	54.5911	35.4584	46.1200	0.81769	0.25946	0.51202	0.04306 
36.754	53.1354	53.9209	33.6182	46.1300	0.82175	0.26431	0.50348	0.03644 
36.785	51.5698	53.3771	31.2891	46.1200	0.82742	0.26517	0.49423	0.02881 
36.800	49.6637	52.7563	28.8940	46.1200	0.83386	0.26373	0.48434	0.02213 
36.800	47.1094	52.2894	26.5979	46.1300	0.84137	0.25616	0.47559	0.01797 
36.800	44.3738	51.8445	24.3896	46.1400	0.84903	0.24643	0.46732	0.01462 
36.816	41.4624	51.4325	22.1320	46.1500	0.85666	0.23508	0.45938	0.01108 
36.847	38.4521	50.9106	19.7534	46.1300	0.86456	0.22330	0.45065	0.00690 
36.847	35.2496	50.0647	17.0728	46.1400	0.87347	0.21140	0.43930	0.00162 
36.863	32.0251	48.9276	14.2383	46.1200	0.88297	0.19977	0.42581	-0.00476 
36.863	28.8611	47.3950	11.2280	46.1300	0.89316	0.18893	0.40936	-0.01273 
36.863	25.9882	45.6042	8.3606	46.1300	0.90320	0.17905	0.39133	-0.02118 
36.878	23.6865	43.6652	5.8942	46.1300	0.91238	0.17142	0.37286	-0.02930 
36.878	21.8188	41.7426	3.7628	46.1200	0.92050	0.16507	0.35501	-0.03699 
36.878	20.3577	40.0397	1.9885	46.1200	0.92706	0.16000	0.33936	-0.04422 
36.894	19.1052	38.5236	0.4449	46.1200	0.93256	0.15518	0.32547	-0.05087 
36.910	18.0450	37.2821	-0.8350	46.1300	0.93692	0.15070	0.31412	-0.05673 
36.925	17.0398	36.0461	-2.0160	46.1100	0.93945	0.14624	0.30347	-0.06238 
36.925	16.2653	35.2167	-3.0652	46.1400	0.94205	0.14279	0.29575	-0.06802 
36.941	15.6061	34.5300	-3.9551	46.1400	0.94412	0.13974	0.28937	-0.07294 
36.941	15.0623	33.9972	-4.6527	46.1300	0.94571	0.13702	0.28448	-0.07681 
36.956	14.6173	33.6896	-5.2350	46.1200	0.94662	0.13477	0.28159	-0.08017 
36.972	14.2548	33.6566	-5.6525	46.1200	0.94684	0.13278	0.28107	-0.08270 
36.972	14.1449	33.8159	-5.9985	46.1100	0.94629	0.13275	0.28207	-0.08545 
36.988	14.1229	34.0356	-6.4435	46.1300	0.94540	0.13370	0.28342	-0.08926 
36.988	14.0021	34.1730	-7.0038	46.1300	0.94476	0.13412	0.28397	-0.09369 
37.003	13.7823	34.1510	-7.7124	46.1400	0.94449	0.13406	0.28314	-0.09900 
37.019	13.5242	33.9532	-8.4155	46.1400	0.94467	0.13358	0.28091	-0.10400 
37.019	13.3868	33.3710	-8.8605	46.1300	0.94595	0.13336	0.27567	-0.10687 
37.050	13.3978	32.5415	-9.0308	46.1100	0.94785	0.13354	0.26859	-0.10767 
37.066	13.7714	31.2781	-8.8055	46.1100	0.95068	0.13568	0.25800	-0.10565 
37.066	14.3536	29.8553	-8.4869	46.1100	0.95370	0.13931	0.24594	-0.10303 
37.081	14.7052	28.2074	-8.5199	46.1100	0.95700	0.14172	0.23178	-0.10254 
37.081	14.7107	26.3892	-9.0692	46.1000	0.96042	0.14215	0.21576	-0.10547 
37.081	14.3701	24.3127	-10.2063	46.1100	0.96368	0.14041	0.19720	-0.11252 
37.097	13.6835	22.5549	-11.9751	46.1100	0.96606	0.13644	0.18088	-0.12473 
37.112	13.2440	21.3464	-13.6066	46.1200	0.96692	0.13428	0.16922	-0.13681 
37.128	13.0298	20.4181	-14.9469	46.1200	0.96713	0.13361	0.16006	-0.14709 
37.128	13.0298	19.5941	-15.9851	46.1300	0.96683	0.13422	0.15186	-0.15527 
37.144	13.2605	18.7207	-16.6388	46.1100	0.96707	0.13611	0.14337	-0.16040 
37.159	13.5132	17.7155	-16.9135	46.1200	0.96790	0.13748	0.13416	-0.16223 
37.159	13.5956	16.4850	-17.1552	46.1200	0.96924	0.13708	0.12329	-0.16336 
37.175	13.4088	14.9524	-17.5891	46.1200	0.97092	0.13416	0.10999	-0.16556 
37.190	12.9089	12.7441	-18.2208	46.1200	0.97333	0.12778	0.09122	-0.16864 
37.190	12.1509	9.6680	-18.7317	46.1300	0.97662	0.11761	0.06549	-0.16995 
37.206	11.5027	6.7236	-19.0338	46.1300	0.97922	0.10825	0.04102	-0.16995 
37.206	11.1346	4.2627	-19.2041	46.1100	0.98080	0.10172	0.02032	-0.16937 
37.206	10.8820	2.3895	-19.2920	46.1300	0.98169	0.09686	0.00461	-0.16861 
37.253	10.6018	1.2250	-19.3469	46.1200	0.98218	0.09280	-0.00497	-0.16818 
37.253	10.2832	0.4010	-19.4183	46.1200	0.98251	0.08887	-0.01160	-0.16812 
37.268	9.8932	-0.1978	-19.4897	46.1300	0.98279	0.08463	-0.01630	-0.16833 
37.268	9.4318	-0.6372	-19.5776	46.1400	0.98303	0.08002	-0.01941	-0.16888 
37.284	8.9594	-1.0107	-19.6765	46.1400	0.98325	0.07541	-0.02200	-0.16953 
37.284	8.4650	-1.3788	-19.7754	46.1500	0.98343	0.07056	-0.02448	-0.17023 
37.284	7.9102	-1.7688	-19.8413	46.1400	0.98276	0.06531	-0.02707	-0.17081 
37.300	7.3004	-2.2742	-19.9567	46.1500	0.98288	0.05930	-0.03055	-0.17163 
37.300	6.7072	-2.9773	-20.0665	46.1300	0.98294	0.05307	-0.03577	-0.17236 
37.315	6.1469	-3.7793	-20.1379	46.1300	0.98294	0.04700	-0.04178	-0.17276 
37.331	5.6030	-4.6033	-20.1599	46.1300	0.98291	0.04105	-0.04803	-0.17276 
37.331	5.0153	-5.3613	-20.1544	46.1300	0.98288	0.03485	-0.05365	-0.17261 
37.346	4.5319	-5.9875	-20.1489	46.1100	0.98282	0.02975	-0.05829	-0.17252 
37.362	4.2242	-6.4984	-20.1270	46.1200	0.98270	0.02631	-0.06223	-0.17230 
37.362	4.0485	-6.9269	-20.0995	46.1200	0.98260	0.02420	-0.06561	-0.17197 
37.378	3.9716	-7.1576	-20.0885	46.1200	0.98251	0.02316	-0.06747	-0.17184 
37.378	3.9276	-7.3114	-20.1215	46.1200	0.98239	0.02255	-0.06873	-0.17209 
37.393	3.9386	-7.4487	-20.1654	46.1200	0.98227	0.02237	-0.06992	-0.17239 
37.409	3.9276	-7.6300	-20.1599	46.1200	0.98218	0.02200	-0.07147	-0.17227 
37.409	3.8397	-7.9541	-20.0281	46.1200	0.98224	0.02084	-0.07410	-0.17111 
37.424	3.7079	-8.4320	-19.7974	46.1200	0.98233	0.01913	-0.07797	-0.16901 
37.424	3.4497	-8.8824	-19.5117	46.1300	0.98251	0.01645	-0.08136	-0.16656 
37.456	3.1256	-9.2395	-19.2645	46.1200	0.98270	0.01334	-0.08392	-0.16455 
37.471	2.8180	-9.3604	-19.1327	46.1300	0.98285	0.01062	-0.08450	-0.16360 
37.471	2.5763	-9.3713	-19.0503	46.1400	0.98297	0.00858	-0.08429	-0.16309 
37.487	2.4445	-9.3494	-18.9844	46.1100	0.98309	0.00754	-0.08386	-0.16260 
37.487	2.4335	-9.2670	-18.8800	46.1100	0.98328	0.00766	-0.08316	-0.16174 
37.502	2.5818	-9.1187	-18.6658	46.1100	0.98367	0.00931	-0.08206	-0.15985 
37.502	2.7411	-8.9648	-18.4021	46.1200	0.98413	0.01102	-0.08093	-0.15750 
37.518	2.8729	-8.8495	-18.1219	46.1400	0.98456	0.01254	-0.08011	-0.15509 
37.534	2.9938	-8.7561	-17.8638	46.1300	0.98495	0.01389	-0.07944	-0.15277 
37.534	3.1476	-8.6902	-17.6111	46.1200	0.98532	0.01547	-0.07907	-0.15054 
37.549	3.3838	-8.6847	-17.3584	46.1200	0.98563	0.01767	-0.07925	-0.14822 
37.565	3.6475	-8.7231	-17.1112	46.1200	0.98584	0.02008	-0.07986	-0.14587 
37.565	3.8727	-8.7836	-16.8530	46.1300	0.98608	0.02209	-0.08066	-0.14349 
37.580	3.9606	-8.8715	-16.5344	46.1300	0.98642	0.02295	-0.08145	-0.14066 
37.580	3.9825	-8.9978	-16.1444	46.1300	0.98682	0.02328	-0.08246	-0.13718 
37.596	3.9716	-9.2120	-15.6500	46.1300	0.98724	0.02328	-0.08423	-0.13290 
37.596	3.9386	-9.4647	-15.1227	46.1200	0.98770	0.02307	-0.08624	-0.12830 
37.612	3.8123	-9.7723	-14.5953	46.1300	0.98810	0.02203	-0.08868	-0.12369 
37.627	3.7189	-10.0415	-14.0790	46.1200	0.98846	0.02139	-0.09079	-0.11920 
37.627	3.5266	-10.2832	-13.6121	46.1300	0.98880	0.01984	-0.09259	-0.11520 
37.658	3.3344	-10.5194	-13.1836	46.1300	0.98907	0.01825	-0.09433	-0.11160 
37.674	3.1641	-10.6897	-12.8595	46.1200	0.98929	0.01688	-0.09561	-0.10892 
37.674	2.9004	-10.7281	-12.5848	46.1200	0.98953	0.01483	-0.09567	-0.10675 
37.674	2.4719	-10.6842	-12.2992	46.1200	0.98990	0.01138	-0.09485	-0.10468 
37.674	1.9226	-10.6732	-11.9806	46.1300	0.99023	0.00693	-0.09424	-0.10236 
37.690	1.2799	-10.7227	-11.6125	46.1300	0.99054	0.00162	-0.09412	-0.09970 
37.705	0.4834	-10.8160	-11.1566	46.1300	0.99084	-0.00494	-0.09421	-0.09641 
37.705	-0.4010	-10.9259	-10.6183	46.1400	0.99115	-0.01230	-0.09448	-0.09244 
37.721	-1.3184	-11.0797	-10.0085	46.1300	0.99139	-0.01984	-0.09515	-0.08792 
37.736	-2.2742	-11.2775	-9.3109	46.1300	0.99155	-0.02765	-0.09631	-0.08270 
37.736	-3.2684	-11.5411	-8.4924	46.1300	0.99164	-0.03577	-0.09814	-0.07651 
37.752	-4.3341	-11.7719	-7.6355	46.1300	0.99164	-0.04437	-0.09976	-0.07007 
37.768	-5.4822	-11.9147	-6.7950	46.1300	0.99139	-0.05362	-0.10068	-0.06384 
37.783	-6.6687	-11.9531	-6.0205	46.1300	0.99118	-0.06323	-0.10080	-0.05820 
37.783	-7.8442	-11.8213	-5.4382	46.1300	0.99094	-0.07281	-0.09940	-0.05411 
37.799	-9.0308	-11.5466	-5.1196	46.1200	0.99054	-0.08276	-0.09668	-0.05225 
37.814	-10.0195	-11.4038	-5.1086	46.1300	0.98996	-0.09119	-0.09500	-0.05286 
37.814	-10.7117	-11.3599	-5.4382	46.1400	0.98929	-0.09744	-0.09402	-0.05624 
37.830	-11.1292	-11.1566	-6.1029	46.1400	0.98865	-0.10153	-0.09149	-0.06216 
37.861	-11.6180	-10.8270	-6.7731	46.1300	0.98810	-0.10614	-0.08774	-0.06802 
37.861	-11.9971	-10.6073	-7.1851	46.1400	0.98770	-0.10965	-0.08524	-0.07172 
37.877	-12.2772	-10.5084	-7.2729	46.1300	0.98746	-0.11206	-0.08414	-0.07260 
37.877	-12.7112	-10.1953	-6.9214	46.1300	0.98752	-0.11542	-0.08151	-0.06958 
37.877	-13.2440	-9.7394	-6.3611	46.1100	0.98764	-0.11942	-0.07782	-0.06470 
37.892	-13.8647	-9.2175	-5.9930	46.1100	0.98761	-0.12433	-0.07336	-0.06143 
37.892	-14.7327	-8.5309	-5.8777	46.1200	0.98718	-0.13147	-0.06711	-0.06024 
37.908	-15.5017	-8.1409	-5.6085	46.1300	0.98669	-0.13782	-0.06366	-0.05789 
37.908	-15.7214	-8.3661	-4.8834	46.1300	0.98663	-0.13934	-0.06638	-0.05209 
37.924	-15.7159	-8.7561	-4.1309	46.1300	0.98666	-0.13898	-0.07068	-0.04605 
37.939	-15.6720	-9.1132	-3.5156	46.1300	0.98672	-0.13824	-0.07449	-0.04111 
37.939	-15.6940	-9.2615	-3.2410	46.1300	0.98669	-0.13828	-0.07608	-0.03894 
37.955	-15.7104	-9.3329	-3.1036	46.1400	0.98666	-0.13837	-0.07684	-0.03787 
37.955	-15.8093	-9.2615	-2.8839	46.1400	0.98666	-0.13904	-0.07648	-0.03598 
37.970	-16.0126	-9.0747	-2.5488	46.1400	0.98663	-0.14059	-0.07526	-0.03299 
37.986	-16.3971	-8.7396	-2.0764	46.1200	0.98654	-0.14352	-0.07285	-0.02875 
37.986	-16.9189	-8.3167	-1.5161	46.1200	0.98627	-0.14767	-0.06976	-0.02371 
38.002	-17.4792	-7.8168	-0.8240	46.1200	0.98596	-0.15210	-0.06631	-0.01749 
38.017	-18.0231	-7.3224	-0.0769	46.1200	0.98566	-0.15634	-0.06299	-0.01068 
38.017	-18.4625	-6.9598	0.6866	46.1200	0.98529	-0.15979	-0.06088	-0.00378 
38.033	-18.7152	-6.7731	1.4117	46.1200	0.98505	-0.16159	-0.06027	0.00253 
38.064	-18.6932	-6.8225	1.9611	46.1400	0.98505	-0.16110	-0.06149	0.00717 
38.080	-18.5339	-6.9598	2.3895	46.1200	0.98517	-0.15948	-0.06326	0.01074 
38.080	-18.2703	-7.0917	2.7521	46.1200	0.98544	-0.15692	-0.06485	0.01385 
38.080	-18.0231	-7.1411	3.2025	46.1100	0.98569	-0.15457	-0.06586	0.01779 
38.080	-17.9681	-6.9763	3.8123	46.1300	0.98566	-0.15381	-0.06528	0.02332 
38.095	-17.8693	-6.8060	4.4934	46.1200	0.98572	-0.15262	-0.06467	0.02942 
38.095	-17.7539	-6.5973	5.2405	46.1400	0.98578	-0.15131	-0.06387	0.03625 
38.111	-17.5891	-6.4105	6.0480	46.1500	0.98581	-0.14951	-0.06326	0.04349 
38.126	-17.2870	-6.3556	6.8829	46.1500	0.98587	-0.14648	-0.06372	0.05093 
38.142	-16.8640	-6.5039	7.6190	46.1400	0.98593	-0.14236	-0.06573	0.05734 
38.142	-16.1719	-7.0807	7.9596	46.1300	0.98639	-0.13580	-0.07074	0.05994 
38.158	-15.5237	-7.7618	8.0200	46.1300	0.98682	-0.12970	-0.07632	0.06003 
38.173	-14.8315	-8.5858	7.8278	46.1200	0.98724	-0.12335	-0.08286	0.05786 
38.173	-14.0790	-9.4977	7.5146	46.1200	0.98767	-0.11652	-0.08997	0.05469 
38.189	-13.3759	-10.3546	7.1466	46.1300	0.98798	-0.11017	-0.09668	0.05115 
38.204	-12.7991	-11.0577	6.8994	46.1200	0.98810	-0.10498	-0.10226	0.04877 
38.204	-12.2772	-11.5961	6.9214	46.1200	0.98816	-0.10013	-0.10669	0.04892 
38.204	-11.7169	-12.0795	7.0642	46.1200	0.98816	-0.09485	-0.11072	0.05023 
38.220	-11.0687	-12.5684	7.2235	46.1300	0.98822	-0.08881	-0.11475	0.05176 
38.220	-10.3601	-13.0737	7.2565	46.1400	0.98828	-0.08234	-0.11884	0.05237 
38.236	-9.7394	-13.6340	7.1191	46.1300	0.98804	-0.07681	-0.12329	0.05136 
38.282	-9.0967	-14.1504	6.9269	46.1300	0.98804	-0.07114	-0.12732	0.05002 
38.298	-8.3551	-14.5789	6.7731	46.1400	0.98810	-0.06467	-0.13062	0.04922 
38.298	-7.6630	-14.8260	6.8994	46.1400	0.98816	-0.05841	-0.13251	0.05096 
38.298	-7.1631	-14.9524	7.3004	46.1300	0.98807	-0.05353	-0.13358	0.05490 
38.298	-6.7291	-15.0568	7.7728	46.1300	0.98795	-0.04919	-0.13446	0.05942 
38.298	-6.3171	-15.1831	8.2892	46.1300	0.98770	-0.04492	-0.13550	0.06424 
38.314	-5.8777	-15.3644	8.8550	46.1200	0.98734	-0.04034	-0.13702	0.06958 
38.314	-5.4547	-15.6116	9.4867	46.1300	0.98682	-0.03574	-0.13910	0.07541 
38.329	-5.0427	-15.8862	10.1349	46.1200	0.98621	-0.03119	-0.14136	0.08136 
38.345	-4.6472	-16.2488	10.7721	46.1200	0.98529	-0.02667	-0.14438	0.08716 
38.345	-4.1473	-16.5948	11.3379	46.1200	0.98456	-0.02136	-0.14703	0.09250 
38.360	-3.5870	-16.9904	11.6949	46.1200	0.98389	-0.01575	-0.15005	0.09610 
38.376	-3.0103	-17.4078	11.8762	46.1200	0.98328	-0.01016	-0.15314	0.09830 
38.392	-2.2797	-17.9242	11.9696	46.1200	0.98251	-0.00330	-0.15695	0.09988 
38.392	-1.4008	-18.4570	12.1014	46.1200	0.98166	0.00488	-0.16077	0.10208 
38.407	-0.9229	-18.7756	12.3761	46.1300	0.98096	0.00964	-0.16302	0.10507 
38.407	-0.8734	-18.8910	12.7606	46.1400	0.98041	0.01074	-0.16394	0.10840 
38.423	-1.0107	-18.9020	13.2605	46.1300	0.97995	0.01028	-0.16412	0.11243 
38.423	-1.3898	-18.7427	13.9087	46.1300	0.97955	0.00778	-0.16306	0.11746 
38.470	-1.9171	-18.4076	14.7382	46.1500	0.97919	0.00412	-0.16074	0.12393 
38.485	-2.4225	-18.0560	15.6555	46.1400	0.97861	0.00064	-0.15829	0.13120 
38.485	-2.8894	-17.6935	16.5729	46.1300	0.97803	-0.00250	-0.15573	0.13852 
38.485	-3.2739	-17.3364	17.3309	46.1200	0.97754	-0.00525	-0.15323	0.14459 
38.485	-3.5651	-17.1222	17.8198	46.1400	0.97717	-0.00735	-0.15176	0.14850 
38.501	-3.8232	-16.9849	18.1494	46.1400	0.97690	-0.00931	-0.15097	0.15106 
38.501	-4.0704	-16.9080	18.3582	46.1200	0.97668	-0.01126	-0.15067	0.15253 
38.516	-4.3066	-16.8805	18.4296	46.1100	0.97662	-0.01321	-0.15073	0.15283 
38.516	-4.5538	-16.8695	18.4076	46.1200	0.97662	-0.01538	-0.15097	0.15231 
38.532	-4.8340	-16.8475	18.3636	46.1200	0.97668	-0.01782	-0.15112	0.15158 
38.548	-5.1196	-16.7926	18.3636	46.1200	0.97665	-0.02036	-0.15109	0.15125 
38.548	-5.7458	-16.5070	18.5999	46.1200	0.97656	-0.02579	-0.14951	0.15265 
38.563	-6.5039	-16.1169	19.0283	46.1300	0.97626	-0.03226	-0.14731	0.15555 
38.563	-7.2565	-15.6226	19.3689	46.1200	0.97610	-0.03897	-0.14426	0.15787 
38.579	-7.9321	-15.1941	19.4513	46.1300	0.97617	-0.04529	-0.14157	0.15802 
38.594	-8.4320	-14.9084	19.1711	46.1400	0.97662	-0.05032	-0.13971	0.15527 
38.594	-8.8824	-14.7162	18.8141	46.1400	0.97711	-0.05493	-0.13852	0.15182 
38.610	-9.3219	-14.6283	18.4680	46.1300	0.97745	-0.05917	-0.13818	0.14844 
38.626	-9.7998	-14.6008	18.1824	46.1300	0.97757	-0.06366	-0.13840	0.14545 
38.626	-10.4535	-14.6063	18.0890	46.1300	0.97733	-0.06934	-0.13919	0.14383 
38.641	-11.2500	-14.6008	18.1769	46.1300	0.97672	-0.07599	-0.14026	0.14365 
38.688	-12.1783	-14.5569	18.4351	46.1300	0.97574	-0.08368	-0.14124	0.14471 
38.704	-13.0847	-14.5020	18.6823	46.1300	0.97479	-0.09119	-0.14209	0.14578 
38.704	-13.8593	-14.4690	18.7866	46.1200	0.97406	-0.09766	-0.14288	0.14575 
38.704	-14.5898	-14.3811	18.8031	46.1300	0.97348	-0.10400	-0.14307	0.14505 
38.704	-15.2325	-14.3152	18.6877	46.1200	0.97311	-0.10971	-0.14325	0.14337 
38.704	-15.7819	-14.3646	18.3801	46.1200	0.97290	-0.11469	-0.14404	0.13998 
38.704	-16.1334	-14.6283	17.6276	46.1100	0.97324	-0.11823	-0.14590	0.13284 
38.719	-16.2543	-15.0183	16.5509	46.1200	0.97397	-0.12006	-0.14819	0.12296 
38.735	-16.1115	-15.5127	15.1282	46.1400	0.97516	-0.12003	-0.15073	0.11041 
38.735	-15.9796	-15.9686	13.6890	46.1300	0.97617	-0.12027	-0.15295	0.09772 
38.750	-16.0840	-16.2927	12.5519	46.1300	0.97665	-0.12231	-0.15457	0.08743 
38.750	-16.3916	-16.5070	11.7938	46.1200	0.97665	-0.12570	-0.15579	0.08029 
38.766	-16.8530	-16.5125	11.5796	46.1100	0.97607	-0.12997	-0.15594	0.07779 
38.782	-17.3364	-16.5015	11.5906	46.1000	0.97552	-0.13406	-0.15622	0.07727 
38.797	-17.7209	-16.4630	11.7334	46.1100	0.97501	-0.13718	-0.15631	0.07800 
38.813	-18.0341	-16.4191	11.8652	46.1300	0.97458	-0.13971	-0.15631	0.07877 
38.813	-18.2867	-16.3806	11.9806	46.1200	0.97424	-0.14172	-0.15631	0.07950 
38.828	-18.5284	-16.3147	12.1124	46.1300	0.97394	-0.14368	-0.15607	0.08035 
38.844	-18.7646	-16.1884	12.2717	46.1200	0.97363	-0.14563	-0.15540	0.08157 
38.844	-19.0173	-16.0181	12.4420	46.1200	0.97339	-0.14774	-0.15433	0.08295 
38.875	-19.3304	-15.7544	12.6343	46.1200	0.97308	-0.15045	-0.15259	0.08459 
38.891	-19.6545	-15.3479	12.8375	46.1200	0.97290	-0.15335	-0.14969	0.08652 
38.891	-19.9622	-14.7821	13.0298	46.1200	0.97290	-0.15640	-0.14539	0.08865 
38.891	-20.3027	-14.0845	13.2166	46.1200	0.97293	-0.15988	-0.14005	0.09094 
38.891	-20.5939	-13.2935	13.5022	46.1300	0.97290	-0.16293	-0.13400	0.09436 
38.891	-20.5170	-12.8046	13.6121	46.1400	0.97333	-0.16272	-0.12991	0.09619 
38.906	-19.8193	-12.8101	13.1836	46.1400	0.97467	-0.15726	-0.12881	0.09332 
38.922	-19.2261	-12.8650	12.2003	46.1300	0.97623	-0.15326	-0.12750	0.08551 
38.922	-18.7756	-12.7881	11.3654	46.1200	0.97751	-0.15042	-0.12540	0.07901 
38.938	-18.4955	-12.6233	10.7391	46.1200	0.97842	-0.14883	-0.12296	0.07422 
38.953	-18.5065	-12.2992	10.3876	46.1300	0.97888	-0.14963	-0.11978	0.07169 
38.953	-18.8635	-11.7279	10.4480	46.1400	0.97885	-0.15317	-0.11520	0.07266 
38.969	-19.2865	-10.9204	10.7721	46.1000	0.97864	-0.15723	-0.10904	0.07623 
38.984	-19.6655	-10.0360	11.2720	46.1100	0.97836	-0.16083	-0.10248	0.08151 
38.984	-19.9622	-9.1351	11.9366	46.1200	0.97800	-0.16367	-0.09598	0.08832 
